Column1,Column2,Column3,Column4,Column5
1335496237408165889 ,2020-12-06 ,13:38:09 ,+0530 ,<MakhanSinghGre1> @ajmer7911 @Pirtpal97006966 #FarmersProtest #8दिसंबर_भारत_बंद #DilliChalo #RepealBlackLaws #SpeakUpForFarmers #indianfarmersprotest  https://t.co/XHlMBb58du
1335495914027319298 ,2020-12-06 ,13:36:52 ,+0530 ,<MakhanSinghGre1> @RamnsekhonRamn @Pirtpal97006966 #FarmersProtest #8दिसंबर_भारत_बंद #DilliChalo #RepealBlackLaws #SpeakUpForFarmers #indianfarmersprotest  https://t.co/UNuQ0LGEJn
1335495876404338689 ,2020-12-06 ,13:36:43 ,+0530 ,<MakhanSinghGre1> @DollyBindra #FarmersProtest #8दिसंबर_भारत_बंद #DilliChalo #RepealBlackLaws #SpeakUpForFarmers #indianfarmersprotest  https://t.co/25E3QYDoii
1335495760104706048 ,2020-12-06 ,13:36:16 ,+0530 ,<MakhanSinghGre1> @RaviSinghKA @diljitdosanjh #FarmersProtest #8दिसंबर_भारत_बंद #DilliChalo #RepealBlackLaws #SpeakUpForFarmers #indianfarmersprotest  https://t.co/7yPsf5r7K4
1335495706451177473 ,2020-12-06 ,13:36:03 ,+0530 ,<MakhanSinghGre1> @GippyGrewal #FarmersProtest #8दिसंबर_भारत_बंद #DilliChalo #RepealBlackLaws #SpeakUpForFarmers #indianfarmersprotest  https://t.co/dUrmDDhcU2
1335495669667139584 ,2020-12-06 ,13:35:54 ,+0530 ,<MakhanSinghGre1> @GippyGrewal #FarmersProtest #8दिसंबर_भारत_बंद #DilliChalo #RepealBlackLaws #SpeakUpForFarmers #indianfarmersprotest  https://t.co/JYwqtpmz3f
1335495575790206976 ,2020-12-06 ,13:35:32 ,+0530 ,<MakhanSinghGre1> @diljitdosanjh #FarmersProtest #8दिसंबर_भारत_बंद #DilliChalo #RepealBlackLaws #SpeakUpForFarmers #indianfarmersprotest
1335495471838580738 ,2020-12-06 ,13:35:07 ,+0530 ,<MakhanSinghGre1> @BawaRanjit @zeenewsindian #FarmersProtest #8दिसंबर_भारत_बंद #DilliChalo #RepealBlackLaws #SpeakUpForFarmers #indianfarmersprotest
1335495424963092482 ,2020-12-06 ,13:34:56 ,+0530 ,<MakhanSinghGre1> @RaviSinghKA #FarmersProtest #8दिसंबर_भारत_बंद #DilliChalo #RepealBlackLaws #SpeakUpForFarmers #indianfarmersprotest
1335495386002145280 ,2020-12-06 ,13:34:46 ,+0530 ,<MakhanSinghGre1> @DeepSid05481814 #FarmersProtest #8दिसंबर_भारत_बंद #DilliChalo #RepealBlackLaws #SpeakUpForFarmers #indianfarmersprotest
1335495323297320960 ,2020-12-06 ,13:34:32 ,+0530 ,<MakhanSinghGre1> @capt_amarinder #FarmersProtest #8दिसंबर_भारत_बंद #DilliChalo #RepealBlackLaws #SpeakUpForFarmers #indianfarmersprotest
1335495267726942210 ,2020-12-06 ,13:34:18 ,+0530 ,<MakhanSinghGre1> @GippyGrewal #FarmersProtest #8दिसंबर_भारत_बंद #DilliChalo #RepealBlackLaws #SpeakUpForFarmers #indianfarmersprotest
1335494654100451328 ,2020-12-06 ,13:31:52 ,+0530 ,<daily_khabrain> مودی سرکار اور کسانوں کے مذاکرات ایک بار پھر ناکام ‘ ہنگامے مظاہرے جاری  https://t.co/F5QxNmJMYp  #newsalert #indianfarmersprotest #khabrainmediagroup  #channelfivepakistan  https://t.co/h1pwhIstq1
1335487501964734469 ,2020-12-06 ,13:03:27 ,+0530 ,<MakhanSinghGre1> #FarmersProtest #8दिसंबर_भारत_बंद #DilliChalo #RepealBlackLaws #SpeakUpForFarmers #indianfarmersprotest  https://t.co/aPmg4uGmx8
1335487453310795789 ,2020-12-06 ,13:03:15 ,+0530 ,<MakhanSinghGre1> @DiljeetDosaanjh #FarmersProtest #8दिसंबर_भारत_बंद #DilliChalo #RepealBlackLaws #SpeakUpForFarmers #indianfarmersprotest  https://t.co/uxDMTE8GnT
1335487134799544320 ,2020-12-06 ,13:01:59 ,+0530 ,<MakhanSinghGre1> @1MissPooja #FarmersProtest #8दिसंबर_भारत_बंद #DilliChalo #RepealBlackLaws #SpeakUpForFarmers #indianfarmersprotest
1335487073420132352 ,2020-12-06 ,13:01:45 ,+0530 ,<MakhanSinghGre1> @diljitdosanjh @Twitter @TwitterIndia #FarmersProtest #8दिसंबर_भारत_बंद #DilliChalo #RepealBlackLaws #SpeakUpForFarmers #indianfarmersprotest
1335486921816993793 ,2020-12-06 ,13:01:08 ,+0530 ,<MakhanSinghGre1> @RahulGandhi #FarmersProtest #8दिसंबर_भारत_बंद #DilliChalo #RepealBlackLaws #SpeakUpForFarmers #indianfarmersprotest
1335275538936713221 ,2020-12-05 ,23:01:11 ,+0530 ,<gurpaij> #Tractor2Twitter #NoFarmersNoFood #indianfarmersprotest #IndianFarmers #FarmersProtestDelhi2020 #FarmerProtest #8decemberbharatband  https://t.co/CpuG7Fqg7H
1335274982994284544 ,2020-12-05 ,22:58:58 ,+0530 ,<gurpaij> We may be small in numbers. But our spirit is bigger anyone else’s. #Tractor2Twitter #NoFarmersNoFood #indianfarmersprotest #IndianFarmers #FarmersProtestDelhi2020 #FarmerProtest
1335273837336866820 ,2020-12-05 ,22:54:25 ,+0530 ,<gurpaij> #Tractor2Twitter #NoFarmersNoFood #indianfarmersprotest #IndianFarmers #FarmersProtestDelhi2020 #8decemberbharatband #
1335272083018964992 ,2020-12-05 ,22:47:27 ,+0530 ,<gurpaij> #Tractor2Twitter #8decemberbharatband #NoFarmersNoFood #indianfarmersprotest #IndianFarmers #FarmersProtestDelhi2020 #FarmerProtest   https://t.co/mljf12IktJ
1335271171315601410 ,2020-12-05 ,22:43:50 ,+0530 ,<gurpaij> #Tractor2Twitter #NoFarmersNoFood #indianfarmersprotest #IndianFarmers #FarmersProtestDelhi2020 #FarmerProtest
1335270616228917258 ,2020-12-05 ,22:41:37 ,+0530 ,<gurpaij> #Tractor2Twitter #NoFarmersNoFood #indianfarmersprotest #IndianFarmers #FarmersProtestDelhi2020 #FarmerProtest
1335270424683433991 ,2020-12-05 ,22:40:52 ,+0530 ,<gurpaij> #Tractor2Twitter #NoFarmersNoFood #indianfarmersprotest #IndianFarmers #FarmersProtestDelhi2020 #FarmerProtest
1335269405761171458 ,2020-12-05 ,22:36:49 ,+0530 ,<gurpaij> #8_दिसंबर_भारत_बन्द #Tractor2Twitter #NoFarmersNoFood #KisaanMajdoorEktaZindabad #indianfarmersprotest #IndianFarmers #FarmersProtestDelhi2020 #FarmerProtest  https://t.co/FiyVhduTJJ
1335268107716214785 ,2020-12-05 ,22:31:39 ,+0530 ,<Surjeet_Singh7> #IndianFarmersRevolt #IndianFarmersRevolt2020 #IndianFarmersRevolution2020 #IndiaWithFarmers #FarmersProtest #IndianFarmersProtest #Kisan_Andolan #Kisan_Ekta_Zindabad #किसान #भारतीयकिसान2020 #8दिसंबर_भारत_बंद #BharatBandh #KisanEktaZindaabaad #किसान_एकता_जिंदाबाद #दिल्ली2020 #UP  https://t.co/iJQwAtX95k
1335258693018017795 ,2020-12-05 ,21:54:14 ,+0530 ,<HardeepSodhi10> #IndianfarmersProtest #FarmersProtest
1335191543406153730 ,2020-12-05 ,17:27:25 ,+0530 ,<Surjeet_Singh7> #IndianFarmersRevolution2020 #IndianFarmers #IndianFarmers2020 #KisanAndolan #किसान_आंदोलन #किसानक्रांति2020 #IndianFarmersRevolt #IndianFarmersProtest2020 #IndianFarmersProtest #KisanEktaZindabaad #किसानएकताज़िंदाबाद #किसान_एकता_ज़िंदाबाद #8दिसम्बर_भारत_बंद #दिल्ली #पंजाब #भारत  https://t.co/USeAEk92WM
1335111477833830401 ,2020-12-05 ,12:09:16 ,+0530 ,<KuldipS70579648> #indianfarmersprotest
1335006556472156165 ,2020-12-05 ,05:12:20 ,+0530 ,<gurpaij> #Tractor2Twitter #NoFarmersNoFood #indianfarmersprotest #IndianFarmers #FarmersProtestDelhi2020 #FarmerProtest  https://t.co/4Ha1XxOTiW
1335005988324257792 ,2020-12-05 ,05:10:05 ,+0530 ,<gurpaij> #IndianFarmers #Tractor2Twitter #NoFarmersNoFood #indianfarmersprotest #FarmersProtestDelhi2020 #FarmerProtest  https://t.co/aba0q6U01x
1335005747931967490 ,2020-12-05 ,05:09:08 ,+0530 ,<gurpaij> #Tractor2Twitter #NoFarmersNoFood #indianfarmersprotest #IndianFarmers #FarmersProtestDelhi2020 #FarmerProtest  https://t.co/tdoLdSbDIv
1335005381374992384 ,2020-12-05 ,05:07:40 ,+0530 ,<gurpaij> #Tractor2Twitter #NoFarmersNoFood #indianfarmersprotest #IndianFarmers #FarmersProtestDelhi2020 #FarmerProtest  https://t.co/6Ev6B8ACGw
1335005192421576705 ,2020-12-05 ,05:06:55 ,+0530 ,<gurpaij> #Tractor2Twitter #NoFarmersNoFood #indianfarmersprotest #IndianFarmers #FarmersProtestDelhi2020 #FarmerProtest  https://t.co/eN0UgkfSfS
1335005008010629125 ,2020-12-05 ,05:06:11 ,+0530 ,<gurpaij> #Tractor2Twitter #NoFarmersNoFood #indianfarmersprotest #IndianFarmers #FarmersProtestDelhi2020 #FarmerProtest  https://t.co/j5wXwOkGAe
1335004462293905408 ,2020-12-05 ,05:04:01 ,+0530 ,<gurpaij>  https://t.co/NacS579ciu Sign The Link!  #Tractor2Twitter #NoFarmersNoFood #indianfarmersprotest #FarmersProtestDelhi2020 #IndianFarmers #FarmerProtest
1334933889165430788 ,2020-12-05 ,00:23:35 ,+0530 ,<thedosanjh> @AmmyVirk @diljitdosanjh Hahahahaha @KanganaTeam ਕਹਿੰਦੇ ਹੁਣੇ ਆ ਕਿੱਨਾ ਨਾਲ ਪੰਗਾ ਲੈ ਲਿਆ ।   #supportforfarmers #FarmerProtest2020 #indianfarmersprotest
1334926429302050817 ,2020-12-04 ,23:53:57 ,+0530 ,<MdFaroo41400459> सरकार की नीतियों का विरोध किया तो भाजपा के नेता किसानों को पाकिस्तानी खालिस्तानी आतंकवादी टुकड़े-टुकड़े गैंग वाला बता रहे हैं । बेशर्मो की सरकार #indianfarmersprotest
1334911044041392134 ,2020-12-04 ,22:52:49 ,+0530 ,"<jagdipsatike> सभी जानते हैं कि किसान आंदोलन में सारे भारत से किसान- मजदूर और अन्य कार्य करने वाले लोग हिस्सा ले रहे हैं, पर सरकार अभी तक नहीं मान रही, बिल वापस करवाने के साथ अब ये भी सरकार से मना लेना चाहिए I #Tractor2Twitter #TakeBackFarmLaws2020 #IndianFarmersProtest"
1334897499836829697 ,2020-12-04 ,21:58:59 ,+0530 ,<ranawaraich708> #SupportFarmersProtest #DelhiChalo #indianfarmersprotest
1334894564067295233 ,2020-12-04 ,21:47:19 ,+0530 ,<sanam1312> महाराष्ट्रातील शेतकऱ्यांना आणि शेतकरी नेत्यांना नवीन शेतकरी कायदा मान्य आहे? त्यांचा दिल्लीतील आंदोलनाला पाठिंबा आहे?  जवाब दो! हिसाब दो!! @ashish_jadhao @Awhadspeaks @PawarSpeaks #किसान_एकता_जिंदाबाद @supriya_sule #कल_भारत_बंद_रहेगा #indianfarmersprotest #IndianFarmersRevolution  https://t.co/1oFuGXD4cD
1334884297895944192 ,2020-12-04 ,21:06:32 ,+0530 ,<DavinderKokri> #isupportfarmers #Tracter2twitter #kisanektazindabad #farmers #supportfarmersinindia #PunjabFarmers #kisanandolan #FarmerProtests #punjab #IndianFarmersRevolution2020 #indianfarmersprotest  https://t.co/HBg9hw3Bx4
1334878049196789762 ,2020-12-04 ,20:41:42 ,+0530 ,<ManjeetMinhas4> #indianfarmersprotest
1334872953700429825 ,2020-12-04 ,20:21:27 ,+0530 ,<mi3manish> #farmerprotest #Tractor2Twitter #FarmersProtests  #indianfarmersprotest  #FarmerBill2020  @kunalkamra88 @RaisinaSeries @TajinderBagga @Reeema_kaur @MnshaP @Nher_who @nitishrajpute  https://t.co/6ZjFxYVdRS
1334870258180521984 ,2020-12-04 ,20:10:44 ,+0530 ,<Simranjeet1104> #DiljitVsKangana  @diljitdosanjh  #WeSupportFarmers  #FarmerProtest  waheguru #WeSupportFarmers  #FarmersProtestHijacked  #FarmersBill_2020  #FarmerProtests2020  #indianfarmersprotest  #JusticeForFarmers  https://t.co/rH4Mg4eZmw
1334869606750535681 ,2020-12-04 ,20:08:09 ,+0530 ,<Simranjeet1104> Waheguru g #waheguru #WeSupportFarmers  #FarmersProtestHijacked  #FarmersBill_2020  #FarmerProtests2020  #indianfarmersprotest  #JusticeForFarmers  https://t.co/j6JcguDtUC
1334863381707202565 ,2020-12-04 ,19:43:25 ,+0530 ,<Gurmeet20704273> Dhuri pind aale sade veer dathye hoye ne tikri border te #tarctor2twitter  #BKU JINDABAD #PunjabHaryanaUnity  #indianfarmersprotest
1334863095710142466 ,2020-12-04 ,19:42:17 ,+0530 ,<cslehal> @mi3manish #FarmerProtest  #FarmersProtest #indianfarmersprotest #FarmerBill2020 #IStandWithIndianFarmer  ਮੋਦੀ ਦੇ ਭਗਤਾਂ ਦਾ ਹਾਲ ਵੀ ਸਰਸੇ ਵਾਲੇ ਸਾਧ ਦੇ ਚੇਲਿਆਂ ਆਲਾ ਹਾਲ ਆ ..ਪਾਪਾ ਜੀ ਨੇ ਜੋ ਕਰਤਾ ਠੀਕ ਕਰਤਾ ਪਾਪਾ ਜੀ ਗ਼ਲਤ ਨਹੀਂ ਹੋ ਸਕਦੇ ਭਾਵੇਂ  ਤੁਹਾਡਾ ਸੁਦੀਕਰਣ ਕਰੀ ਜਾਵੇ। ਬਾਕੀ watch #ashraam
1334862048216301573 ,2020-12-04 ,19:38:07 ,+0530 ,<kalakkalcinema> விவசாயிகளின் குரலுக்கு செவி சாயுங்கள் - அரசுக்கு கார்த்தி வேண்டுகோள்..!   https://t.co/AGk9eP97BO  #Karthi #IndianFarmers #indianfarmersprotest #IndianFarmersRevolution2020 #indianFarmer #FarmerTime
1334859105790427136 ,2020-12-04 ,19:26:25 ,+0530 ,<Jaspree10016109> @sanket @HarsimratBadal_ #ModiKisanVirodhi  #punjabfarmersprotest  #indianfarmersprotest
1334843114314317826 ,2020-12-04 ,18:22:53 ,+0530 ,<kaifussalam> جتنا بھی ڈیجیٹل انڈیا بنا لو روٹی گوگل سے ڈاؤن لوڈ نہیں ہو گی #indianfarmersprotest
1334840594829615108 ,2020-12-04 ,18:12:52 ,+0530 ,<DesibayApp> But it’s ok to call yourself ‘Punjab di Kuri Sardarni’ 🤔 @KanganaTeam   #respectfarmers  @diljitdosanjh  =====  #indianFarmer #indianfarmersprotest #IndianFarmersRevolution2020 #DiljitVsKangana #DiljitvsKangna #DiljitDestroysKangana #PunjabFarmers  https://t.co/uzbSbdYzPj
1334832746342957056 ,2020-12-04 ,17:41:41 ,+0530 ,<rupayanb> কৃষকরা ভারত বনধ ডাকলেন ৮ ডিসেম্বর। #indianfarmersprotest #indianFarmer #BharatBandh   https://t.co/ADTZowAr43
1334823119471607811 ,2020-12-04 ,17:03:26 ,+0530 ,<Savageboimusic> Being called pet of Karan Johar even though it's not even a matter of Bollywood. I'm supporting Diljit Sir ✊✊✊ lots of love from Northeast India Diljit Sir  Joi Ai Axom  Bharat Maata Ki Jai #indianfarmersprotest #DiljitVsKangana #diljit #DiljitvsKangna #DiljitRocks
1334808409116274689 ,2020-12-04 ,16:04:58 ,+0530 ,<Surjeet_Singh7> #IndianFarmersRevolution2020 #Kisan_Andolan_2020 #kisanandolan #indianfarmersprotest #IndianFarmers2020 #Indian_Farmers_2020 #FarmersProtestDelhi2020 #StandWithFarmers #IndianFarmersProtest #KisanKranti2020 #Kisan_Kranti_2020 #किसान #किसान_आंदोलन #किसानक्रांति #किसान_क्रांति #UP  https://t.co/qRjAlLUI3s
1334808083302731776 ,2020-12-04 ,16:03:41 ,+0530 ,<pavandeep_kaur_> Imagine mocking minorities fighting for their livelihoods and being on the wrong side of history. Are u not embarrassed.  #IStandWithFarmers #IndianFarmersRevolution2020 #indianfarmersprotest  #DilliChalo #dehlichalo #farmersprotest #ModiKisanVirodhi #ModiKisanVirodhiHai
1334806591946825729 ,2020-12-04 ,15:57:45 ,+0530 ,<RaviBanga88> #farmerportest #indianfarmersprotest #punjab
1334803474916069376 ,2020-12-04 ,15:45:22 ,+0530 ,<DilDhami12> Khicho tyari fer 5 dec 2020 Brisbane Australia #indianfarmersprotest #WeSupportFarmers #kisanandolan #kisan #DiljitDosanjh #BoycottKangana  https://t.co/B4MZUMFaW6
1334800690774990848 ,2020-12-04 ,15:34:18 ,+0530 ,<DesiKid5> Do not take advice from a fool aka pappu of Canada seriously. @JustinTrudeau. Please see how liberal he is. #indianfarmersprotest #IndianFarmers  https://t.co/XizBTFHIqx
1334799261532352512 ,2020-12-04 ,15:28:37 ,+0530 ,<RealRavs> #DilliChalo #indianfarmersprotest
1334794637546987520 ,2020-12-04 ,15:10:15 ,+0530 ,<Deepjatana1> Adelaide #indianfarmersprotest #BanKanganaFromTwitter #banadani #banambani  https://t.co/XawJVjTBZg
1334787077163147265 ,2020-12-04 ,14:40:12 ,+0530 ,<Jaswind66919427> ਨਾਂ ਏਤਬਾਰ ਦੇ ਲਾਇਕ ਹੁੰਦੀ ਕੁੜੀ ਪਹਾੜਾਂ ਦੀ.... #Tractor2Twitter #FarmersDelhiProtest #indianfarmersprotest #IStandWithIndianFarmers #Farmerprotest #FarmerFirst #कल_किसानों_का_भारतबंद_रहेगा #कंगना_चुपचाप_माफी_माँग #किसान_आंदोलन #किसान_विरोधी_कानून_वापस_लो #किसान_बचाओ_देश_बचाओ
1334785477539483649 ,2020-12-04 ,14:33:51 ,+0530 ,<sikhnews247> AmmyDha22266092: This is what the Indian government is doing……..#isupportfarmersprotest #iSupportFarmars #Tractor2Twitter #indianfarmersprotest #punjab #SHAMEONMODIGOVERNMENT  https://t.co/7FGSScn3Yu
1334780633286017025 ,2020-12-04 ,14:14:36 ,+0530 ,<Harpreetkaurzz> #FarmerProtests2020 #iSupportFarmars  #TakeBackFarmLaws  #FarmersProtestChallenge2020  #Sikh  #StandWithFarmersChallenege  #supportfarmers  #Tractor2Twitter #indianfarmersprotest  #respectfarmers  #NoFarmersNoFood  https://t.co/bOxfkp6J0y
1334780208935661569 ,2020-12-04 ,14:12:55 ,+0530 ,<ammy__dhaliwal> This is what the Indian government is doing........#isupportfarmersprotest #iSupportFarmars #Tractor2Twitter #indianfarmersprotest #punjab #SHAMEONMODIGOVERNMENT  https://t.co/EnR6Z2xpiD
1334770130727759872 ,2020-12-04 ,13:32:52 ,+0530 ,"<rohit_kumar_rk> I support #IndianFarmersRevolution2020 #indianfarmersprotest #NoFarmersNoFood #Nofarmernofood #FarmerProtests #FarmerProtest #FarmersProtest primeasia.   All love Punjabi, Punjabi loves all."
1334769469005172736 ,2020-12-04 ,13:30:14 ,+0530 ,<Amanjot782> ਜਹਾਜ਼ ਬਣਨ ਲੱਗਾ Twitter ਦਾ #ਕਿਸਾਨਮਜ਼ਦੂਰਏਕਤਾਜ਼ਿੰਦਾਬਾਦ  #ਕਿਸਾਨਸੰਘਰਸ਼ #ਕਿਸਾਨ_ਵਿਰੋਧੀ_ਨਰਿੰਦਰ_ਮੋਦੀ  #KisaanMajdoorEktaZindabad #kisaanprotest  #Punjab  #IndianFarmersRevolution2020  #indianfarmersprotest
1334760473745522689 ,2020-12-04 ,12:54:30 ,+0530 ,<RealEstateJazz> The farmer feeds the whole community..#indianfarmersprotest  https://t.co/3UPrno33hc
1334749421771223043 ,2020-12-04 ,12:10:35 ,+0530 ,<NandraPreet> #FarmerProtests #kissanmajdoorektazindabad #IStandWithIndianFarmers #kissanprotest #FarmersIssue #indianfarmersprotest
1334749305362518016 ,2020-12-04 ,12:10:07 ,+0530 ,"<risecsr> main beneficiaries will be agricultural corporations with gargantuan financial firepower.  As a result, the farmers have taken to the streets in the biggest such protests in years.  #RISEwithUs #EnrichingLives #FarmersProtest #IndianFarmersProtest #FarmBills2020  https://t.co/0v4IfUi4k2"
1334747963457904642 ,2020-12-04 ,12:04:47 ,+0530 ,<AnuharB> ਫਸਲਾਂ ਦੇ ਫੈਸਲੇ ਕਿਸਾਨ ਕਰੂਗਾ । #IamWithFarmers #IStandWithIndianFarmers #FarmersProtest #kisanandolan #Anti_Farmer_BJP #indianfarmersprotest
1334733094063104000 ,2020-12-04 ,11:05:42 ,+0530 ,<Mandeep18604208> #supportfarmerschallenge #boycottmodimedia #tractor2twiter #IndianFarmersRevolution2020 #indianfarmersprotest  https://t.co/1rl0hRCAou
1334716418630299648 ,2020-12-04 ,09:59:26 ,+0530 ,"<anchor_apnet> ਆਪਣੇ ਹੈਸਟੈਗ ਨਾ ਛੱਡੋ,  #farmersprotest #SupportFarmersProtest #standwithfarmers #IStandWithIndianFarmers #istandwithfarmers #agriculture #punjabifarmer #indianfarmers #indianfarmersprotest  https://t.co/NwNBHOE4bP"
1334713797907423232 ,2020-12-04 ,09:49:01 ,+0530 ,"<ripangill15> Its the government and police who made this peaceful protest violent through   ‘Lathicharge’, tear gas bombs and water canons. While the farmers are giving voice to save their own lands!! #FarmersProtest #Standwithfarmerschallenge #shameonmodi #indianfarmersprotest  https://t.co/QMmVQ18Voz"
1334711582337552384 ,2020-12-04 ,09:40:13 ,+0530 ,<MangeshNJagtap1> #SonsOfTheSoil  #indianfarmersprotest @NCPspeaks  @PMOIndia  @narendramodi  @BJP4India  @BJP4Maharashtra  https://t.co/Gt6ZJZ1o1R
1334703680461803520 ,2020-12-04 ,09:08:49 ,+0530 ,<No_FarmerNoFood> Apt!   #istandwithfarmerschallenge #FarmerProtest #isupportfarmers #cnn #AlJazeera #indianfarmersprotest
1334697320944979968 ,2020-12-04 ,08:43:33 ,+0530 ,<Jnehal2> #Standwithfarmerschallenge #indianfarmersprotest #cnn #Canada #America #india #Farmers #ProtectFarmers  https://t.co/KAWmat2jIK
1334686235013476353 ,2020-12-04 ,07:59:30 ,+0530 ,<AmrinderRajpura> @RaviSinghKA Hi Ravi Singh Ji. You should support @diljitdosanjh who has taught a lesson to @KanganaTeam during this #indianfarmersprotest 🙏🙏
1334684245076402178 ,2020-12-04 ,07:51:35 ,+0530 ,"<makepbygurdeep> @KanganaTeam sharam naal dub ky mar jaa. Do you even know where the food comes, which you eat everyday? #FarmersIssue #FarmerPolitics #indianfarmersprotest #indianfarmer"
1334683118637371399 ,2020-12-04 ,07:47:07 ,+0530 ,"<makepbygurdeep> Can we all, means all races stand together with the farmers in India, I am not talking about Punjabi farmers in Punjab, I am talking about the farmers all over India. Please raise you voice. #FarmersIssue #Farmers #indianfarmersprotest #IndianFarmersRevolution2020  https://t.co/AJmua4HomD"
1334680482995261440 ,2020-12-04 ,07:36:38 ,+0530 ,<AmrinderRajpura> @salonayyy 😂😂😂#indianfarmersprotest
1334672520700715008 ,2020-12-04 ,07:05:00 ,+0530 ,<HardeepSodhi10> #indianfarmersprotest  #FarmersProtestDelhi2020  #FarmersProtest
1334670024414556160 ,2020-12-04 ,06:55:05 ,+0530 ,<gurpaij> Great job Twitter 👏 #Tractor2Twitter #NoFarmersNoFood #KisaanMajdoorEktaZindabad #indianfarmersprotest #IndianFarmers #FarmerProtest
1334669380282707973 ,2020-12-04 ,06:52:31 ,+0530 ,<gurpaij> #Tractor2Twitter #NoFarmersNoFood #KisaanMajdoorEktaZindabad #indianfarmersprotest #IndianFarmers #FarmerProtest  https://t.co/OK9W9R7wmb
1334668587840245760 ,2020-12-04 ,06:49:22 ,+0530 ,<gurpaij> #Tractor2Twitter #NoFarmersNoFood #KisaanMajdoorEktaZindabad #indianfarmersprotest #IndianFarmers #FarmerProtest  https://t.co/l5x8SeR634
1334668181651206145 ,2020-12-04 ,06:47:46 ,+0530 ,<gurpaij> #Tractor2Twitter #NoFarmersNoFood #KisaanMajdoorEktaZindabad #indianfarmersprotest #IndianFarmers #FarmerProtest  https://t.co/6JiASdLLWB
1334667023557816326 ,2020-12-04 ,06:43:09 ,+0530 ,<gurpaij> #Tractor2Twitter #NoFarmersNoFood #KisaanMajdoorEktaZindabad #indianfarmersprotest #IndianFarmers #FarmerProtest  https://t.co/sHjudXcT07
1334665845981675520 ,2020-12-04 ,06:38:29 ,+0530 ,<AmrinderRajpura> @BuntyBains @KanganaTeam @diljitdosanjh Thanks bunty veer. Thokk ke rakho khang na chawal nu. #indianfarmersprotest
1334664857887539204 ,2020-12-04 ,06:34:33 ,+0530 ,<AmrinderRajpura> @jimmysheirgill #indianfarmersprotest
1334664731555028993 ,2020-12-04 ,06:34:03 ,+0530 ,<AmrinderRajpura> @Jassisidhu @jazzyb @diljitdosanjh @KanganaTeam Thanks Jassi veer #indianfarmersprotest
1334664512360706048 ,2020-12-04 ,06:33:11 ,+0530 ,<AmrinderRajpura> @MikaSingh @unitedsikhs @mssirsa @Khalsa_Aid @khalsaaid_india #indianfarmersprotest
1334664265131683841 ,2020-12-04 ,06:32:12 ,+0530 ,<AmrinderRajpura> @jazzyb @diljitdosanjh @KanganaTeam Sira #indianfarmersprotest
1334663978858012672 ,2020-12-04 ,06:31:04 ,+0530 ,<gurpaij> #Tractor2Twitter #NoFarmersNoFood #indianfarmersprotest #IndianFarmers #FarmerProtest  True Heroes!
1334662737356599298 ,2020-12-04 ,06:26:08 ,+0530 ,<gurpaij> #Tractor2Twitter #NoFarmersNoFood #indianfarmersprotest #IndianFarmers #FarmerProtest  Unbelievable that people would do this. Farmers are NOT being violent but this is how they get treated.
1334662031174217734 ,2020-12-04 ,06:23:19 ,+0530 ,<gurpaij> #Tractor2Twitter #NoFarmersNoFood #indianfarmersprotest #IndianFarmers #FarmerProtest
1334661763959316484 ,2020-12-04 ,06:22:16 ,+0530 ,<gurpaij> #Tractor2Twitter #NoFarmersNoFood #KisaanMajdoorEktaZindabad #indianfarmersprotest #IndianFarmers #FarmersProtest
1334661461457645578 ,2020-12-04 ,06:21:03 ,+0530 ,<gurpaij> #Tractor2Twitter #NoFarmersNoFood #KisaanMajdoorEktaZindabad #indianfarmersprotest #IndianFarmers #FamersProtest
1334659981547884545 ,2020-12-04 ,06:15:11 ,+0530 ,<gurpaij> #KisaanMajdoorEktaZindabad #Tractor2Twitter #NoFarmersNoFood #indianfarmersprotest #IndianFarmers #FarmerProtest  The farmers just want to work and sell how they sell how do. Farmers don’t need bosses. They are their own bosses. Thank you for the support and wisdom.❤️
1334659070863630337 ,2020-12-04 ,06:11:33 ,+0530 ,<LakhvinderKaus2> #indianfarmersprotest #indianfarmers #Punjabi #indocanadian  https://t.co/ZmXwD32apP
1334658688842407938 ,2020-12-04 ,06:10:02 ,+0530 ,<gurpaij> #KisaanMajdoorEktaZindabad #NoFarmersNoFood #Tractor2Twitter #IndianFarmers #indianfarmersprotest  Thank you for showing your support and wisdom. ❤️
1334657748265553928 ,2020-12-04 ,06:06:18 ,+0530 ,<gurpaij> #Tractor2Twitter #indianfarmersprotest #IndianFarmers #FarmerProtest  Thank you for showing support to the farmers. This new law is idiotic and can not be passed.
1334656800285667339 ,2020-12-04 ,06:02:32 ,+0530 ,<gurpaij> #Tractor2Twitter #indianfarmersprotest #IndianFarmers #FarmerProtest  There is no such thing as farmers with a boss. Let them work the way they want to work.
1334656192833064962 ,2020-12-04 ,06:00:07 ,+0530 ,<KuljitSKhalsa1> #supportfarmers #sikhfarmers #KisanEktaZindaabaad #NewYork #sikh #RALLY #indianfarmersprotest #supportindianfarmers  https://t.co/GCdmXkjEvP
1334651609524027392 ,2020-12-04 ,05:41:54 ,+0530 ,<HBoparai73> #FarmersProstest #standwithfaramerschallenges #indianfarmersprotest  https://t.co/RaKdFO32pN
1334648603030253571 ,2020-12-04 ,05:29:58 ,+0530 ,<gurpaij> #SupportFarmerBill #IndianFarmers #indianfarmersprotest #Tractor2Twitter  Help the farmers!
